TXNAME,GENEID
XM_624610,LOC552234
XM_026439632,LOC412195
XM_026439629,LOC412195
XM_026439630,LOC412195
XM_026439631,LOC412195
XM_016917929,LOC412195
XM_006568487,LOC552625
XM_001121552,LOC725740
XM_016917429,LOC100578734
XM_003251188,LOC100578734
XM_016917425,LOC100578734
XM_001120885,LOC724985
XM_396933,LOC413489
XR_001706488,LOC107966069
XR_003304389,LOC102656299
XR_003304390,LOC102656299
XR_003304224,LOC100577971
XR_003304225,LOC100577971
XR_003304223,LOC100577971
XR_003304226,LOC100577971
XR_003304227,LOC100577971
XR_003304228,LOC100577971
GeneID_107964239_t1,GeneID_107964239
XM_003249154,LOC724509
XM_026439367,LOC724509
XM_396161,LOC412708
XM_026439635,LOC100577228
XM_026439530,LOC113218630
XM_026439533,LOC100577147
XM_026439534,LOC100577147
XM_003249152,LOC100577678
XM_006557996,LOC100577678
XM_396838,LOC413394
GeneID_107964250_t1,GeneID_107964250
XR_003304372,LOC100577538
XR_003304373,LOC100577538
XM_623252,LOC413390
XM_006557980,LOC413389
XM_006557979,LOC413388
XM_006557978,LOC413388
XM_396833,LOC413388
XR_003304375,LOC113218649
XR_003304376,LOC113218649
XM_026439336,GeneID_408764
XM_026439311,GeneID_408764
XM_026439330,GeneID_408764
XM_026439310,GeneID_408764
XM_026439312,GeneID_408764
XM_026439318,GeneID_408764
XM_026439334,GeneID_408764
XR_003304221,GeneID_408764
XM_006557941,GeneID_408764
XM_026439309,GeneID_408764
XM_026439313,GeneID_408764
XM_026439314,GeneID_408764
XM_026439316,GeneID_408764
XM_026439319,GeneID_408764
XM_026439320,GeneID_408764
XM_026439322,GeneID_408764
XM_026439323,GeneID_408764
XM_026439317,GeneID_408764
XM_026439321,GeneID_408764
XM_026439324,GeneID_408764
XM_026439325,GeneID_408764
XM_026439335,GeneID_408764
XM_026439326,GeneID_408764
XM_026439327,GeneID_408764
XM_026439328,GeneID_408764
XM_026439329,GeneID_408764
XM_026439331,GeneID_408764
XM_026439333,GeneID_408764
NM_001165904,GeneID_408764
XM_026439332,GeneID_408764
XM_016911048,GeneID_408764
XM_016911043,GeneID_408764
XM_016911038,GeneID_408764
XM_016911049,GeneID_408764
XM_016911523,LOC107964236
XM_003249150,LOC100577300
XR_003304270,LOC113218625
GeneID_113218707_t1,GeneID_113218707
XR_003304271,LOC100578544
XR_003304403,LOC102654788
XR_003304402,LOC102654788
XM_006558445,LOC410975
XM_394451,LOC410975
XM_006558446,LOC410975
XM_016911304,LOC410975
XM_016911306,LOC100578418
XM_016911307,LOC100578418
XM_016911303,LOC107964189
XM_016911305,LOC100578418
XR_003304407,LOC113218661
XR_003304409,LOC100578353
XR_003304408,LOC100578353
XR_003304410,LOC100578353
XR_001702453,LOC100578261
XR_003304412,LOC100578261
XR_003304411,LOC100578261
XR_003304413,LOC107964187
XM_003249259,LOC100578226
XM_006558441,LOC102653928
XM_016911250,LOC410973
XR_003304369,LOC102653792
XR_407849,LOC102653792
XR_003304370,LOC113218648
XM_001121598,LOC725791
XM_026439831,LOC725829
XM_026439830,LOC725829
XR_001702611,LOC107964232
XM_026439828,LOC725829
XM_026439829,LOC725829
XR_003304434,LOC725829
XM_026439833,LOC725829
XM_026439832,LOC725829
XR_001706305,LOC107965859
XM_392296,LOC408762
XM_016911332,LOC408759
XM_016911335,LOC408759
XM_016911333,LOC408759
XM_026439842,LOC408759
XM_016911334,LOC408759
XR_001702510,LOC107964202
XM_006558426,LOC411564
XM_395035,LOC411564
XM_006558418,LOC552493
XM_003249255,LOC412295
XM_006558419,LOC412295
XM_001119982,LOC724212
XR_407841,LOC102655746
XM_006558413,LOC551655
XM_006558414,LOC551655
XM_624045,LOC551655
XM_006558412,LOC551655
XM_003249254,LOC100577120
XM_001120009,LOC724489
XM_016911114,LOC724489
XM_006558405,LOC413810
XM_006558404,LOC413810
XM_006558406,LOC413810
XM_006558396,LOC413812
XM_006558397,LOC413812
XM_006558401,LOC413812
XM_397251,LOC413812
XM_006558400,LOC413812
XM_016911110,LOC413812
XM_016911111,LOC413812
XM_006558402,LOC413812
XR_001702324,LOC102655152
XR_001702322,LOC102655152
XR_003304448,LOC102655173
XM_623790,LOC551396
XM_006558394,LOC724809
XM_026439800,LOC724809
XR_001702346,LOC102654462
XR_001702350,LOC102654462
XR_003304391,LOC102654462
XR_001702348,LOC102654462
XM_016911165,LOC725036
XM_001120196,LOC725036
XM_026439732,LOC725036
XM_006558386,LOC551217
XM_006558385,LOC551217
XM_026439501,LOC551217
XM_623612,LOC551217
XM_016911478,LOC551217
XM_016911439,LOC410968
XM_003249252,LOC100576467
XR_003304367,LOC102653804
XM_006559767,LOC551948
XM_624330,LOC551948
XM_001121282,LOC725432
XM_006559753,LOC413874
XM_016911308,LOC413874
XR_001702487,LOC100577303
XR_001702485,LOC100577303
XR_001702483,LOC100577303
XR_001702484,LOC100577303
XR_001702486,LOC100577303
XR_001702481,LOC100577303
XR_001702482,LOC100577303
XR_003304414,LOC100577278
XR_003304415,LOC100577278
XR_001702471,LOC100577278
XM_016911339,LOC408755
XM_016911337,LOC408755
XM_016911338,LOC408755
XR_001702512,LOC408755
XR_003304446,LOC107964015
XR_001702513,LOC107964015
XR_001702519,LOC107964204
XR_003304444,LOC107964204
XR_003304445,LOC107964204
XR_119878,LOC100576853
XM_006559747,LOC410965
XM_026439541,LOC410965
XR_408481,LOC102654314
XM_006559731,LOC102656822
XM_026439606,LOC102656822
XR_003304350,LOC113218637
XM_026439625,LOC726496
XM_026439624,LOC726496
XM_006559726,LOC409498
XM_016911194,LOC413376
XM_026439607,LOC413376
XM_026439608,LOC413376
XM_026439609,LOC413376
XM_396821,LOC413376
XM_026439514,LOC552647
XM_026439515,LOC552647
XM_026439513,LOC552647
XM_006559715,LOC107964212
XM_026439364,LOC107964212
XM_026439365,LOC107964212
GeneID_107964243_t1,GeneID_107964243
XM_001121988,LOC726232
XM_006559713,LOC726232
XM_394885,LOC411411
XM_001121891,LOC726129
XR_003304246,LOC726129
XM_026439306,GeneID_406079
XM_006559677,GeneID_406079
NM_001011573,GeneID_406079
XM_026439307,GeneID_406079
XM_392658,LOC409132
XM_395802,LOC412341
XM_006559709,LOC551616
XM_016911326,LOC551616
XM_026439879,LOC410961
XM_016911428,LOC410961
XR_408470,LOC102655496
XM_006559708,LOC724128
XM_006559701,LOC412159
XM_006559706,LOC552603
XM_006559705,LOC552603
XM_624977,LOC552603
XM_006559699,LOC552629
XM_016911492,LOC552629
XM_016911494,LOC552629
XM_016911493,LOC552629
XM_006559700,LOC552629
XM_026439675,LOC100577681
XM_624939,LOC552563
XM_006559682,LOC552563
XM_624927,LOC552551
XM_001122573,LOC726857
XM_016911373,LOC726857
XM_016911374,LOC726857
XM_624862,LOC552489
XM_016911369,LOC552489
XM_016911370,LOC552489
XM_016911368,LOC412419
XM_026439467,LOC410091
XM_026439466,LOC410091
XM_026439468,LOC410091
XM_026439457,LOC551970
XM_026439460,LOC551970
XM_026439461,LOC551970
XM_026439463,LOC551970
XM_026439458,LOC551970
XM_026439456,LOC551970
XM_006560492,LOC551970
XM_026439459,LOC551970
XM_026439462,LOC551970
XM_026439464,LOC551970
XM_026439465,LOC413858
XM_006560497,LOC413858
XM_006560498,LOC413858
XM_006560499,LOC413858
XM_624454,LOC552076
XM_026439678,LOC724628
XM_006560482,LOC102656758
XM_396302,LOC412850
XM_016911314,LOC412850
XM_624570,LOC552193
XR_001702502,LOC107964197
XM_006560479,LOC409640
XM_026439863,LOC409640
XM_006560478,LOC409640
XM_026439864,LOC409640
XM_393138,LOC409640
XR_003304371,LOC107964235
XR_001702542,LOC107964211
XM_396298,LOC412846
NR_127317,GeneID_104794339
GeneID_104794339_t1,GeneID_104794339
XR_003304362,LOC102655807
XR_003304361,LOC102655807
XR_003304360,LOC102655807
XR_003304364,LOC102655807
XR_003304359,LOC102655807
XR_003304363,LOC102655807
XM_026439639,LOC412844
XM_006560464,LOC412843
XM_396295,LOC412843
XR_001702396,LOC107964173
XR_003304222,LOC409347
XM_392863,LOC409347
XR_408734,LOC102655237
XR_003304278,LOC102655094
XM_003249645,LOC100576768
XM_623998,LOC551607
XM_006560440,LOC413194
XM_006560439,LOC413194
XR_408951,LOC102653853
XR_001702585,LOC102653931
XR_001702587,LOC102653931
XR_001702588,LOC102653931
XR_003304425,LOC102653931
XR_003304427,LOC102653931
XR_003304426,LOC102653931
XR_003304379,LOC113218650
XM_026439679,LOC113218650
XR_003304378,LOC113218650
XR_003304380,LOC113218651
XR_001702378,LOC102653714
XM_006560957,LOC100576290
XM_016911410,LOC410957
XM_006560955,LOC410957
XM_394433,LOC410957
XM_006560956,LOC410957
XM_026439442,LOC410960
XM_026439440,LOC410960
XM_026439441,LOC410960
XM_026439443,LOC551171
XM_396758,LOC413313
XM_006560933,LOC409865
XM_026439640,LOC100578821
XM_016911167,LOC409865
XM_016911170,LOC409865
XM_006560934,LOC409865
XM_006560935,LOC409865
XM_006560936,LOC409865
XM_006560937,LOC409865
XM_016911166,LOC409865
XM_016911168,LOC409865
XR_001702357,LOC409865
XR_408920,LOC409865
XR_408921,LOC409865
XM_006560938,LOC409865
XM_016911169,LOC409865
XM_001121809,LOC726033
XM_026439542,LOC410952
XM_394428,LOC410952
XM_026439340,GeneID_551828
XM_026439344,GeneID_551828
XM_026439345,GeneID_551828
XM_026439347,GeneID_551828
XM_026439346,GeneID_551828
XM_026439341,GeneID_551828
XM_026439348,GeneID_551828
NM_001242574,GeneID_551828
XR_003304253,LOC100578670
XR_408913,LOC100578670
XM_026439343,GeneID_551828
XM_016911097,LOC100577047
XM_016911095,LOC100577047
XM_016911096,LOC100577047
XM_016911099,LOC100577047
XM_026439411,LOC410951
XM_016911104,LOC410951
XM_026439413,LOC410951
XM_006560913,LOC410951
XM_006560915,LOC410951
XM_006560916,LOC410951
XM_026439412,LOC410951
XM_006560920,LOC410951
NR_127356,GeneID_104796165
GeneID_104796165_t1,GeneID_104796165
XM_016911396,LOC410944
XM_016911398,LOC410944
XM_016911399,LOC410944
XM_016911400,LOC410944
XM_026439641,LOC100576901
XM_026439414,LOC551714
XM_026439415,LOC113218554
XM_003249713,LOC100578399
XM_001120773,LOC726409
XM_394426,LOC410950
XM_026439627,LOC726529
XM_006560894,LOC726584
XM_016911265,LOC100578296
XM_006560886,LOC100578296
XM_026439871,LOC100578296
XM_006560885,LOC100578296
XM_026439869,LOC726633
XM_026439868,LOC726633
XM_026439870,LOC726633
XM_026439866,LOC726633
XM_026439878,LOC113218672
XR_003304452,LOC113218673
XM_026439872,LOC551216
XM_016911266,LOC551216
XM_006560882,LOC724129
XM_016911264,LOC724129
XM_026439658,LOC551170
XM_026439659,LOC551170
XM_026439660,LOC551170
XM_026439661,LOC551170
XM_026439662,LOC551170
XM_026439663,LOC551170
XM_026439664,LOC551170
XM_026439665,LOC551170
XM_623438,LOC551042
XR_001702410,LOC107964181
NR_039434,GeneID_100628996
GeneID_100628996_t1,GeneID_100628996
XM_001120757,LOC724853
XM_006560870,LOC552278
XM_016911331,LOC552278
XM_006560871,LOC552278
XM_016911329,LOC552278
XM_624654,LOC552278
XM_016911328,LOC552278
NR_127349,GeneID_104796630
GeneID_104796630_t1,GeneID_104796630
XM_394416,LOC410940
XM_026439681,LOC100576677
XM_006560868,LOC552192
XM_016911447,LOC552192
XM_016911124,LOC410044
XM_016911123,LOC410044
XM_006560859,LOC410044
XM_016911125,LOC410044
XM_006560861,LOC410045
XM_006560862,LOC410045
XM_393531,LOC410045
XM_006560863,LOC410045
XM_016911122,LOC410045
NR_127367,GeneID_104797386
GeneID_104797386_t1,GeneID_104797386
XM_026439674,LOC725698
XM_026439645,LOC725792
XM_026439647,LOC725792
XM_026439646,LOC725792
XM_026439648,LOC725792
XM_006563878,LOC725792
XM_006563879,LOC102655392
XM_006563888,LOC409968
XR_003304428,LOC113218668
XR_003304429,LOC102656050
XR_003304432,LOC102656050
XR_003304433,LOC102656050
XR_003304431,LOC102656050
XR_003304430,LOC102656050
NR_039448,GeneID_100629003
GeneID_100629003_t1,GeneID_100629003
XR_409808,LOC408742
XM_392277,LOC408742
XM_006563907,LOC408742
XM_026439409,LOC412929
XM_026439410,LOC412929
XM_006563910,LOC412929
XM_396380,LOC412929
XM_006563914,LOC411903
XM_016911495,LOC411903
XM_026439507,LOC411903
XM_026439508,LOC100576502
XM_026439509,LOC100576502
XM_003250331,LOC410027
XM_393514,LOC410027
XM_397130,LOC413689
XM_006563917,LOC412855
XM_016911468,LOC412855
XM_624044,LOC551654
XM_001119885,LOC724188
XM_006563921,LOC409642
XM_006563923,LOC409642
XM_026439785,LOC409642
XM_623133,LOC409642
XM_624886,LOC552510
XR_409820,LOC552510
XM_006563926,LOC552539
XM_624915,LOC552539
XM_624947,LOC552571
XM_006563932,LOC411893
XM_006563933,LOC411893
XM_006563934,LOC411893
XM_006563935,LOC411893
XM_395360,LOC411893
XM_006563930,LOC409255
XM_006563929,LOC409255
XM_006563931,LOC409255
XM_006563936,LOC410007
XM_393495,LOC410007
XM_026439506,LOC724695
XM_016911487,LOC724695
XM_016911488,LOC724695
XM_016911489,LOC724695
XM_026439642,LOC411930
XM_026439396,LOC411376
XM_006563937,LOC726365
XR_001702613,LOC726365
XM_006563943,LOC409893
XM_006563944,LOC409893
XM_006563945,LOC409893
XM_006563947,LOC409893
XM_006563948,LOC409893
XM_006563949,LOC409893
XM_006563950,LOC409893
XM_006563951,LOC409893
XM_006563952,LOC409893
XM_006563953,LOC409893
XM_006563954,LOC409893
XM_016911279,LOC409893
XM_016911280,LOC409893
XM_026439744,LOC409893
XM_006563956,LOC551375
XM_006563957,LOC551375
XM_026439734,LOC102656442
XR_003304393,LOC102656442
XM_006563965,LOC413889
XR_003304395,LOC113218658
XR_003304399,LOC113218658
XR_003304396,LOC113218658
XR_003304397,LOC113218658
XR_003304394,LOC113218658
XR_003304398,LOC113218658
XM_623729,LOC551331
XM_016911466,LOC551331
XM_623647,LOC551256
XM_026439382,LOC551169
XM_026439644,LOC102656334
XM_395577,LOC412111
XM_006563975,LOC412111
XM_016911474,LOC725359
XM_006563979,LOC102653935
XM_016911475,LOC100578666
XM_026439505,LOC100578666
XM_016911227,LOC408741
XM_016911228,LOC408741
XM_392276,LOC408741
XM_006563986,LOC408741
XM_006563982,LOC408741
XM_006563985,LOC408741
XM_006563984,LOC408741
XM_016911225,LOC408741
XM_016911224,LOC408741
XM_016911223,LOC408741
NR_039458,GeneID_100629010
GeneID_100629010_t1,GeneID_100629010
XM_016911226,LOC408741
XM_003250317,LOC100578888
NR_039470,GeneID_100629016
GeneID_100629016_t1,GeneID_100629016
XM_026439593,LOC725699
XM_026439594,LOC725699
XM_026439595,LOC725699
XM_006563995,LOC408740
XM_016911498,LOC408740
XM_026439602,LOC100576098
XM_016911499,LOC408740
XM_006563998,LOC408740
XM_006563993,LOC408740
XM_003250320,LOC408740
XM_016911497,LOC408740
XM_006563996,LOC408740
XM_006563994,LOC408740
XM_016911500,LOC408740
NR_130408,GeneID_104794354
GeneID_104794354_t1,GeneID_104794354
XR_003304349,LOC113218634
XM_001121746,LOC725960
GeneID_107964252_t1,GeneID_107964252
XM_001121817,LOC726042
XM_001121865,LOC726099
XM_006564002,LOC726099
XM_026439604,LOC726099
XM_026439416,LOC726130
XM_006564003,LOC726130
XM_006564005,LOC726158
XM_016911465,LOC726158
XM_016911463,LOC726158
XM_016911464,LOC726158
XM_026439417,LOC726158
XM_006564009,LOC726175
NM_001011563,GeneID_406066
NM_001126244,GeneID_410928
XM_026439746,LOC113218659
XR_003304401,LOC100576419
XM_397097,LOC413655
XM_006566777,LOC724256
XM_393397,LOC409906
XM_006566781,LOC551896
XM_026439656,LOC102654488
XM_006566785,LOC551874
XM_006566786,LOC551874
XM_624212,LOC551827
XM_026439393,LOC724779
XM_016911444,LOC724779
XM_624131,LOC551744
XM_006566787,LOC551744
XM_006566795,LOC551712
XM_624101,LOC551712
XM_006566788,LOC724885
XM_001120785,LOC724885
XM_006566799,LOC413089
XM_396540,LOC413089
XM_016911383,LOC413829
XM_397268,LOC413829
XM_016911384,LOC413829
XM_392826,LOC409308
XM_001121007,LOC725122
XM_016911377,LOC725122
XM_016911378,LOC725122
XM_003251102,LOC551125
XM_006567953,LOC551168
XM_006567954,LOC551168
XM_006567955,LOC551168
XM_006567957,LOC551168
XM_006567956,LOC551168
XM_623562,LOC551168
XM_006567960,LOC412256
XM_006567961,LOC412256
XR_411049,LOC412256
XM_026439520,LOC412256
XM_006567958,LOC412177
XM_395640,LOC412177
XM_006567963,LOC412265
XM_006567964,LOC412265
XM_026439521,LOC412265
XM_016911191,LOC725400
XM_001121254,LOC725400
XM_003251107,LOC412266
XM_003251108,LOC412266
XM_623903,LOC551509
XM_016911318,LOC102655282
XM_016911319,LOC551597
XM_016911321,LOC551597
XM_016911322,LOC551597
XM_623988,LOC551597
XM_016911320,LOC551597
XM_026439470,LOC410926
XM_026439731,LOC410117
XM_026439728,LOC410117
XM_026439725,LOC410117
XM_026439729,LOC410117
XM_026439730,LOC410117
XM_026439727,LOC410117
XM_026439726,LOC410117
XM_026439721,LOC725895
XM_026439720,LOC725895
XM_026439724,LOC725895
XM_026439722,LOC725895
XM_026439723,LOC725895
XM_006567971,LOC552021
XM_624402,LOC552021
XR_003304248,LOC102655867
XM_001121818,LOC726043
XM_006567987,LOC413288
XM_006567984,LOC413288
XM_006567985,LOC413288
XM_006567986,LOC413288
XM_016911287,LOC413288
XR_001702425,LOC102656502
XR_411064,LOC102656502
XR_411063,LOC102656475
XM_026439777,LOC107964132
XM_026439779,LOC113218665
XM_393347,LOC409857
XM_006567993,LOC551826
XM_006567995,LOC551826
XM_006567992,LOC551826
XM_016911183,LOC551826
XM_006567996,LOC551826
XM_016911185,LOC551826
XM_016911184,LOC551826
XM_026439477,LOC724344
XM_026439479,LOC724344
XM_026439473,LOC724344
XM_026439474,LOC724344
XM_026439476,LOC724344
XM_026439478,LOC724344
XM_026439480,LOC724344
XM_026439482,LOC724344
XM_026439481,LOC724344
XM_006568399,LOC724344
XM_016911119,LOC724344
XM_001120165,LOC724344
XR_003304269,LOC724344
XM_026439475,LOC724344
XM_006568397,LOC724344
XM_006568398,LOC724344
XM_006568395,LOC724344
XM_006568396,LOC724344
XM_006568400,LOC724344
XM_006568401,LOC724344
XM_026439492,LOC410925
XM_026439488,LOC410925
XM_026439490,LOC410925
XM_026439493,LOC410925
XM_026439485,LOC410925
XM_026439486,LOC410925
XM_026439487,LOC410925
XM_026439491,LOC410925
XM_026439496,LOC410925
XM_026439489,LOC410925
XM_026439495,LOC410925
XM_026439494,LOC410925
XM_026439497,LOC410925
XM_026439484,LOC410925
XM_026439748,LOC410923
XM_026439752,LOC410923
XM_026439750,LOC410923
XM_026439757,LOC410923
XM_026439755,LOC410923
XM_026439754,LOC410923
XM_026439753,LOC410923
XM_394399,LOC410923
XM_026439756,LOC410923
XM_026439751,LOC410923
XM_006568407,LOC410923
XM_006568408,LOC410923
XM_006568410,LOC410923
XM_006568411,LOC410923
XM_016911300,LOC102656190
XM_016911086,LOC724652
XM_016911084,LOC724652
XM_006568419,LOC724652
XM_016911085,LOC724652
XR_411188,LOC724652
XM_016911087,LOC724652
XM_016911090,LOC408734
XR_001702317,LOC408734
XR_003304256,LOC408734
XR_003304257,LOC408734
XM_623062,LOC550667
XM_006568435,LOC550667
XR_411193,LOC102653649
XR_001702309,LOC107964138
XR_001702307,LOC107964138
XR_001702306,LOC107964138
XR_003304260,LOC107964138
XR_003304259,LOC107964138
NM_001112672,LOC551408
XM_006568381,LOC551408
XM_006568380,LOC551408
XM_006568382,LOC551408
XR_001702301,LOC102654351
XR_003304457,LOC102654297
XR_003304454,LOC113218675
XR_003304455,LOC113218675
XM_623744,LOC551347
XM_016911075,LOC100578530
XM_026439650,LOC408732
NR_127316,GeneID_104796781
GeneID_104796781_t1,GeneID_104796781
XR_003304453,LOC113218674
XR_411210,LOC102654960
XR_003304241,LOC102654870
XR_003304242,LOC102654870
XR_003304243,LOC102654870
XM_001121255,LOC725401
XM_394396,LOC410920
XR_003304254,LOC113218619
XM_026439427,LOC410918
XM_026439425,LOC410918
XM_026439426,LOC410918
XM_006568467,LOC551124
XR_001702342,LOC107964154
XR_003304255,LOC113218620
XR_001702340,LOC107964152
XM_016911361,LOC100578233
XM_026439865,LOC100578233
XM_016911362,LOC107964206
XM_016911363,LOC107964206
XM_016911364,LOC107964206
XM_016911365,LOC107964206
XM_016912184,LOC726189
NM_001172379,GeneID_410065
XR_003304443,LOC113218669
XR_003304439,LOC100577620
XR_003304441,LOC100577620
XR_001702594,LOC100577620
XR_003304435,LOC100577620
XR_003304437,LOC100577620
XR_003304442,LOC100577620
XR_003304440,LOC100577620
XR_003304438,LOC100577620
XR_001702591,LOC100577620
XR_003304436,LOC100577620
XR_411480,LOC100577620
XM_006569256,LOC100577620
XM_006569258,LOC100577620
XR_001702633,LOC107964237
XM_003251295,LOC100577513
XM_006569255,LOC100577513
XR_003304251,LOC102655634
XM_006569201,GeneID_725932
NM_001172389,GeneID_725932
XM_026439848,LOC100578109
XM_026439847,LOC100578109
XM_026439846,LOC113218670
XM_026439845,LOC113218670
XM_003251306,LOC100576366
XM_006569253,LOC410072
XM_006569248,LOC410073
XM_393560,LOC410073
XR_411464,LOC102655453
XM_001121893,LOC726131
XM_006569247,LOC551235
XM_625186,LOC552811
XR_003304423,LOC113218666
XM_001119921,LOC724166
XM_006569244,LOC724166
XM_016911312,LOC412956
XM_016911310,LOC412956
XM_396407,LOC412956
XM_006569236,LOC412956
XM_016911313,LOC412956
XM_026439827,LOC412956
XM_006569237,LOC412956
XM_006569238,LOC412956
XM_006569235,LOC412956
XM_006569241,LOC412956
XM_006569233,LOC100578040
XM_003251299,LOC100578040
XR_001702569,LOC107964218
XR_003304244,LOC107964218
XR_001702570,LOC107964218
XR_001702571,LOC107964218
XR_001702572,LOC107964218
XR_001702576,LOC107964218
XR_001702568,LOC107964218
XR_001702573,LOC107964218
XR_001702574,LOC107964218
XR_001702575,LOC107964218
XM_016911451,LOC413817
XM_016911450,LOC413817
XR_001702578,LOC107964219
XM_001120679,LOC724780
XR_001702380,LOC100578584
XR_411444,LOC100578584
XM_392263,LOC408728
